,last_update,pub_key,alias,addresses,color,num_channels,total_capacity
108,1665680879.0,0203c2b2cc3ac17986bdaf26dcfd653ac976565fd29a271374ca89604c9aece0ff,FlospiBlitz,"[{'network': 'tcp', 'addr': 'erihonw5vsz6ailv2vkayrzqvyro2bpcahr5sopqs7tgxvjelsufatid.onion:9735'}]",#68f442,1,0.0002
109,1652720694.0,0203cf65531719c961986302535d1b9b3594b9eda27de7a9caba163f644a434b41,0203cf65531719c96198,"[{'network': 'tcp', 'addr': 'sdbdgspmeuwvsf22chyfi5za7wwgi36jspowrfmdzpqyhyo5teaflxyd.onion:9735'}]",#3399ff,3,0.00125
110,0.0,0203d2e8662e68382f4459c881e66fd815931b07575558f09d63ff40769a3727dd,,[],#000000,12,0.00418
111,1650777229.0,0203d3379ea43a009d708ed3cffd805a6aede85b89c59a22d3463a4d955dad228a,OlLongYonzen,"[{'network': 'tcp', 'addr': 'yoamctj7jlzsgxfeqz3sgcisy5ipbruts4wfsxqf7lcihqylw3x5gwad.onion:9735'}]",#68f442,1,0.00277168
112,1666111259.0,0203d4f15d830fd1d177df275ed150562d8f1a9c8e7936763c81ef9ea6fb52f5e3,SHADOW,"[{'network': 'tcp', 'addr': 't36khsc2xk3lcvdydmubtyzderlstig4vtrcptcfkhnxxx4klm7yeuad.onion:9735'}]",#885a8d,1,0.005
113,1667283752.0,0203e5a4868b38be3874ab5795bace2db47853dfe4eba3f50a73e34e5673e15d59,salamanderLND,"[{'network': 'tcp', 'addr': 'adhke3qehmatqhsyaw6pynod6u2egmtrzzgld5cvgkwbo4qvulomgdqd.onion:9735'}]",#68f442,1,0.0002
114,1667349428.0,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,The Wall,"[{'network': 'tcp', 'addr': '150.136.37.44:9735'}]",#000000,74,15.55634685
115,0.0,0203eb5c3ae8d060e5c16795a0d7ebccb98a0fb2d68a6d298e3efce28b803b6778,,[],#000000,1,2e-05
116,1667401354.0,0203f4be24bc19b59bbf68edaa3ef5a6859ca4b28cb562f8bdda8809ef8ef614a0,LNDlife,"[{'network': 'tcp', 'addr': 'ywjkeaolnanundhw6kjimkoj2fc6cjq4pk7qxmgf77xqmj7dxi5it5ad.onion:9735'}]",#3399ff,8,0.23350101
117,1531509193.0,02040d058e0504c7d4b1fe2fef510396f33bdabfe36450bbb6c7ea0d567d53a15f,bitcoinlightning,"[{'network': 'tcp', 'addr': '35.204.14.87:9735'}]",#2584d1,16,0.0164
118,1666649787.0,0204118e61e0cc0fd52cad70d133771943adaf77b8c4ccbb2732ac501e31f9a021,0204118e61e0cc0fd52c,"[{'network': 'tcp', 'addr': 'v3pcypdoa4cvliphh6tenuv35jdyecosr44e65zp3tfsdmauuhdo2oid.onion:9735'}]",#3399ff,2,0.0052
119,1664300792.0,02041d42027b5f33bd985c8bf061b993f4a539982bc393a902f4951f44e86e48cb,Bliksemz,"[{'network': 'tcp', 'addr': 'c54iwokpuw4rzfroauttnm72evxumatazykxbbcphuubykn36xaiinyd.onion:9735'}]",#0008ff,1,0.01
120,1612381364.0,02042ce14888c3ddff65e7e0e705e8cb4054cc4826005312014be611810a253c74,btc.asdf.mx,"[{'network': 'tcp', 'addr': 'qdiiqtbgtyci6rydyrnxb6brrf2e3ehnaeibibbq4chqchl3rfitityd.onion:9735'}]",#68f442,1,0.005
121,1628047361.0,020439fefa80100a7d89cefb7c5067ca5ead869707d33a3763f226fb2dafc06e12,020439fefa80100a7d89,"[{'network': 'tcp', 'addr': '22mxt2e5tf5y6xi7kxyz6fvj4w5ns7claxukss2ib2gjittctboc3aid.onion:9735'}]",#3399ff,1,0.001
122,1665759859.0,0204455408b064cb0fb3e63277503607f4dea68fee388ded707e089f5562f75b2a,0204455408b064cb0fb3,"[{'network': 'tcp', 'addr': 'zvezmssotleky4zrg4z3mw4wrasfebhukcatemd53l7i5if5rldoo5qd.onion:9735'}]",#3399ff,1,0.0045
123,1622227576.0,020449065769190db5d94f9c9354da8be05642dbed834d7aaf3e02c32ce61f7127,020449065769190db5d9,"[{'network': 'tcp', 'addr': 'dvmk67y2xp3zn4xtq7a7hkv7cuqtvkh77vswhrqhe7foykrrzi34dlid.onion:9735'}]",#3399ff,1,0.001
124,1577787505.0,02045849b9dbee219685b5cb4dd490510e08ed55abb880952741ae8c1d57760bca,02045849b9dbee219685,"[{'network': 'tcp', 'addr': '52.247.206.64:9735'}]",#3399ff,2,0.00488209
125,1586678491.0,020458b6cd4632a2627807b96f74cd296848e84df05a4d83b516732a3492098617,Tinydot,"[{'network': 'tcp', 'addr': 'ipqcey4cx5qdgxkk4qvf6oac5nt5wnqlswfdqwyse53qasjkeedxgtad.onion:9735'}]",#3399ff,1,0.0002
126,1667433929.0,02045f289f0de16b275e925aff584bc6c626dddc0f29e15b367d68a35de445d98b,02045f289f0de16b275e,"[{'network': 'tcp', 'addr': 'dt7xgfkbudhgiyxgpapfta3xnoaicnflcmqxrdtnty67r7ealxz5mgid.onion:9735'}]",#3399ff,27,0.90151788
127,1659989457.0,020466f3749c831f1eb412546e7a889904792b77d86d6e2ed4a61b8f95c5aa385f,020466f3749c831f1eb4,"[{'network': 'tcp', 'addr': 'u6pprun723pmyewwnxtjw6a7abgdff4btjqk4lc7bda6ypb2v6azwsyd.onion:9735'}]",#3399ff,1,0.0005
128,1667436855.0,02047572e4cc98c425740499a5a413e87386739c1212433d10b7b2ceaddc607c4d,02047572e4cc98c42574,"[{'network': 'tcp', 'addr': 'etsh6j2h44wyi3iojubzz62odacvmg6f2ecagcymv2tccapa3caox3ad.onion:9735'}]",#3399ff,1,0.05
129,1593420974.0,02047c886946e215d4b0c4496d6ad6c37da6e89d22676b15a561ac35a7759ca464,BlockchainBuero [LND],"[{'network': 'tcp', 'addr': '217.173.232.39:9735'}]",#68f442,2,0.00408429
130,1667383358.0,02048d50fe038051a76b20b7c38c1661dbf8a438b17298e2366c03be4d0a1ce91d,02048d50fe038051a76b,"[{'network': 'tcp', 'addr': 'syay647ylfsgg6jwzl2w4tdme7b6smfjtjzisaprakjyaubzrlwqcdid.onion:9735'}]",#3399ff,1,0.0015
131,1594274581.0,02048d99cf49c4da43f77c43498f609d892f908675ce86f33860699fbf9277a583,bitgennode,"[{'network': 'tcp', 'addr': 'cj37p4vkakvi54q4pcehkhb7pd5j5k3sb7diefuvkgs6jfljzkdw75ad.onion:9735'}]",#c09a55,1,0.00448494
132,1553169076.0,02048df9126b46ab0c12617ef5a1ac0c8dbedd7635fe0b9df12387e3ecc417e7b5,Lancashire,[],#3399ff,5,0.00572059
133,0.0,02049355ddbff2082890b26cc71edff6600174f9b6971dfdf560324d3577131d5c,,[],#000000,4,0.0006105
134,1664381776.0,02049b00b78ce74f0b727c7864de81d26ca3bcede6f38b78f773ca8fe4a6ddb2c1,02049b00b78ce74f0b72,"[{'network': 'tcp', 'addr': 'v5hz4ubzqvoxkbmszo6kxrgbcxvj5j223k6dovguknos4qy75rgthvad.onion:9735'}]",#3399ff,2,0.02099999
135,1667391112.0,02049f6160b416d72c4fefc3fdb0fd9efb7d5d0e797cccf181351c4a4f4e7d25b7,GunZPI,"[{'network': 'tcp', 'addr': 'nhamm2aa737chnkddjlemlj6humhywnu6t34luzuvxnezeohycy7trad.onion:9735'}]",#68f442,1,0.002
136,0.0,0204a16c332f22b91b73660db017b7e6a93c0d20ff0c9d6f40055b5fa1de87ef2f,,[],#000000,1,5e-05
137,1666105029.0,0204a44553bdd08d05f9707d0300af1876d5d7e9a1e955353838033be3b4aa1c3c,zoro,"[{'network': 'tcp', 'addr': 'tyo5fnvb42plq6bergznupworiuwgkjdocqp6uf2gjwvgdhnqo6ldkad.onion:9735'}]",#3399ff,6,0.66
138,1667472032.0,0204a91bb5802ad0a799acfd86ef566da03d80cc9e13acb01e680634bf64188a0d,0204a91bb5802ad0a799,"[{'network': 'tcp', 'addr': '3kvh64k3s5gxcbimped34nncw4p2jlbfbwhnrzoljkwjwjlslurreuqd.onion:9735'}]",#3399ff,74,18.2862627
139,1551264585.0,0204b302712b89e9c8af327e7ec9ff5caa497e0ed61aeb9f3ccea0a07063f412fc,Digital,"[{'network': 'tcp', 'addr': '68.112.220.196:9735'}]",#3399ff,1,0.004
140,1637718301.0,0204b68f6ea2517493257f98910b3da0461cb62ba12bf69499aea2b795341e37fa,0204b68f6ea251749325,"[{'network': 'tcp', 'addr': 'wiobcv53eaoi23pu3yypn6a6pq6i3vtragrsfbaafotg4qmeywack5yd.onion:9735'}]",#3399ff,2,0.125
141,1642886957.0,0204c2205bc9faa7a82189f6ba42129a1a04fbbca3df3e3c10abc02fc824d32026,LightGeek,"[{'network': 'tcp', 'addr': '78.202.4.119:9735'}]",#68f442,1,0.00022
142,1667412461.0,0204c7c3957c36fbecdc6b3c64f4638fc030d5052ab13fbeb538b4b4e2bd1bdc3d,0204c7c3957c36fbecdc,"[{'network': 'tcp', 'addr': '2g6n5cpbyfadd5maiebuc2fyfkohbo3fuy72apvrbccas5xsp6wmugad.onion:9735'}]",#3399ff,1,0.003
143,1667438777.0,0204c9def9eaa9f467fde0df0e889fa593078aeeb6828b7e71fa39c36075a42002,Rancorblitz,"[{'network': 'tcp', 'addr': 'ilaxghyu5mqprtfxbastm3xrt4e6ookqrdlh2372rcwikhaszdq4ozad.onion:9735'}]",#68f442,32,0.843
144,1665542039.0,0204cf76ba1a707cb605a4fe761fd3f6c90860d90ea0582564da0b73d1da8b6115,0204cf76ba1a707cb605,"[{'network': 'tcp', 'addr': 'zbo3wet3qi5kaw2ec3ccdq7q4hwyhnknscvey57rsviteugqvdw2wuqd.onion:9735'}]",#68f442,3,0.0105
145,1644601962.0,0204ea5f78a543de7ac40c91537504fb682f1870d88e642e49fafa093eba206d4e,Unvaccinated Delta Dick,"[{'network': 'tcp', 'addr': 'ks3kfrbf7ymwxtrjoqli2dzb2cc4nmqb4giaitrnmcau2226xzxviwid.onion:9735'}]",#68f442,3,0.005
146,1667401692.0,0204edf87f5ee7d4e29a43756c87ff4f3152f3ea5de34867df6a665a3920b37e21,nodl-0dcbcebdd001a06596d4f6a1,"[{'network': 'tcp', 'addr': '85.208.69.12:4017'}]",#000000,1,0.001
147,1665687384.0,0204f94415e6ff18a42525da7f21477372e3845492e141561d0b23b7230723fa19,0204f94415e6ff18a425,"[{'network': 'tcp', 'addr': 'xbej5v4pkxchyjwy2euevpky2ohun3g32jlxpkn6jz7bmyhmmomv2xqd.onion:9735'}]",#3399ff,4,0.0305
148,1667454403.0,020506c8be552cfe0f3d5dc0449dd6dbf4bba3ce26b919a1d989af950dac9c7555,020506c8be552cfe0f3d,"[{'network': 'tcp', 'addr': '6kwrngvdm7bmeglme5qxslffmfp5ofgngxxa6i3jtxrq3uc5o5ofamid.onion:9735'}]",#3399ff,6,0.16499999
149,0.0,02051213ea61f6e6432d4d7a4359a0b35c88041a63fe1bb403ad66ed0ca31884c8,,[],#000000,1,0.0055
150,1629208372.0,0205175f042b46aa68ba5c213ce98c476021efbfcc9b91f5103231f61b023d25b1,0205175f042b46aa68ba,"[{'network': 'tcp', 'addr': 'atj6c62rdflyl3hznni2t4u37ilccnh6af6c3jcqtosvdn4ogosay5qd.onion:9735'}]",#3399ff,2,0.00777638
151,1658803435.0,0205198c099c45acedf988445f71da087ca39cd80847e53a7819e8f4e45768d7d3,Midas,"[{'network': 'tcp', 'addr': '4j5qyuorv73qnkx6rm6572bw3f2ishkliu2i6wlwuxbrd3srhe324fqd.onion:9736'}]",#020519,4,0.38682965
152,1667074978.0,02051a247550d168811c7508e4a84246ed3a756a5eeb0b8947b9430e79e99c0c39,LN_RN,"[{'network': 'tcp', 'addr': 'ello5t6gxmbwj2byewn2s2gzqoo6kze2n2r6lxljxjkzkd5bjrxml4id.onion:9735'}]",#228b22,15,0.227
153,0.0,0205205afce64e55f8b5ffdcae01ec00fe7c50909911ad82964254c777f862104c,,[],#000000,1,0.0013134
154,1667216097.0,0205266d25a57ade882d0e278053277e39a27035270cbd4425ce45fe69e381deb6,Tygo,"[{'network': 'tcp', 'addr': 'ufpf4dbbilzhzacvgosdlcpahdoei2ltzmrmnrzvbqehvx3ewosrp3id.onion:9735'}]",#68f442,4,0.022
155,1667233102.0,02052f8a4e961e0288ea0f815e18391701e506bfddc0b1e513be05f54d7ee768de,bitcoin-is-love,"[{'network': 'tcp', 'addr': 'lvxcx2e37prpz3lm6cl6bnothcaro5vu7uba3uc2iaqiaxd7rejhiwqd.onion:9735'}]",#ff5000,1,0.005
156,1667420839.0,0205306aa071fc026a4884c210d99d886f199068a6ccc65ec1bde085f846be3641,Magrathea,"[{'network': 'tcp', 'addr': 'vdc3gej2ccutmye5meh2aobpqceax5dg6hollyuiwae5ktdmtjveuead.onion:9735'}]",#66cc66,45,0.949
157,1633898272.0,0205330720293b3bb0d9b126316c5ab7582f38d25e3c58615fc0c6613fa51e719d,premek-lnd,[],#c413d1,1,0.000298
158,1665561186.0,02053cbc5282b29af3082ef5b9a85b25bb1133cb55cfede26666d9f323f123ba0a,02053cbc5282b29af308,"[{'network': 'tcp', 'addr': '7zqbmw2s56b4ddukvahby6nmuvvbcnowmwzknkrkecwz5fwquakxfaad.onion:9735'}]",#3399ff,2,0.03
159,1667462135.0,02053ebe088cc90493e9f1cefa343a2dc84102933450a21b95d7e3dd5d5d645c34,wim,"[{'network': 'tcp', 'addr': 'hslwkp6sbz22goabyqzzbjwnfo4ozcuy2ky25sq52ssdtq7nte6v6oyd.onion:9735'}]",#ff7700,5,0.06
160,1667402079.0,020557a3fda1d3ef1a5f86401f20ced3e67642170388afef3bb642a5dc3ac02bad,Read drivechain.info,"[{'network': 'tcp', 'addr': 'q7tvkhbwtrnvp4ttqz6y6z6ylwwy27eznzrajstigd7hd46s522ortid.onion:9735'}]",#0021e6,6,0.8
161,1667404457.0,02055838411dba34c72329e9872fc66d2f0dc0292c049d1313122cdec12c8d5883,nodl-322a7524fc75059b1cf2c25a,"[{'network': 'tcp', 'addr': '85.208.69.13:4037'}]",#000000,1,0.001
162,1667394445.0,02057240f617091dedd1bce0da761eeaf1809ad9e131771cf1f34858955e2a304f,Tolk-Schau,"[{'network': 'tcp', 'addr': 'a3mmgtdpf2iweyrdmus4ve3oacqz5zizac4h2zqnmngijrau4u562dqd.onion:9735'}]",#68f442,34,2.486
163,1654807637.0,020573d8e402859aca3899d766bac81b58c86dc3ecb2640cbbcf151525cc499177,lightning,"[{'network': 'tcp', 'addr': 'l7nf4lvg3im462xmgb6wapobc6ufvpwlalxu4h3s3lg4yuqjztk4zwqd.onion:9735'}]",#009933,1,0.0002
164,1667403802.0,02057479712e675cc8beb1a0a38edc84bda643c0b10b7b187cef4c6d1c5c707ad2,BitSpender_jr,"[{'network': 'tcp', 'addr': 'pj6hdzffceqlspjsuqm5etgoaliquxjggmfr6dqj3wqohc3h22zuwryd.onion:9735'}]",#fbb640,2,0.006
165,1667255967.0,02057ee0163d5bc00dcc59adcc4a90670d7cef27db7493bc170fb4cf85edb70650,MyRaspi,"[{'network': 'tcp', 'addr': 'pubcnosaqqnr7m4pvcmsph3ur6gh73dyxjnlqhwhogjsjpu3sl7bqmad.onion:9735'}]",#68f442,19,0.255
166,1567769379.0,0205823109f3d6e1ac5f3e5ab41ab88bf463ffa7b59a81d07d8b688fb737e11955,PollTheCrowd.net,"[{'network': 'tcp', 'addr': '162.219.26.250:9735'}]",#00ff00,14,0.14552386
167,1665674919.0,020586f70edaed14cfe768061dcfa1b54618e02d25ee8f672e3a4fa3888c2f6e73,020586f70edaed14cfe7,"[{'network': 'tcp', 'addr': 'm3pyva5j7iu4ywkvwqwfwqtedwc6bo5jtqq3qkqtttmmw3bvy7wjmfyd.onion:9735'}]",#3399ff,4,0.319
168,1667397961.0,02058a29920854e5088ade34a0f89ca9c89464d6d6595c2942eb13047580a1192b,AgX,"[{'network': 'tcp', 'addr': '176.74.136.237:9735'}, {'network': 'tcp', 'addr': '23fhze6sj5vg7z7ie32yoysmce2qmxu7rcodedvzcwkrbfu35lamwwad.onion:9735'}]",#49daaa,52,0.8962117
169,1667447216.0,020593994806de7eb9a8ae63d1687bd43abebdd158ac8fcb426ece6571980e09d8,FatBear.io,"[{'network': 'tcp', 'addr': 'ydv6xaqjktj6upresnsjcwbjws2crm2lb5kb6kmjatjlgqu5tyh3bdyd.onion:9735'}]",#9d8989,28,1.4490907
170,1656914045.0,0205a351fd0a0cd40e93ea7eec06a5b548a5ebbc6803eaf0b032e8f31164234084,0205a351fd0a0cd40e93,"[{'network': 'tcp', 'addr': '4sjbv7dx3yafvam62bdgdddb3aqywbiaz23eamzs7hb25d5ysmzuz7qd.onion:9735'}]",#3399ff,3,0.04447211
171,1656063656.0,0205abc8b429daf6f58e0b8f31c3b6f4e5a4fd6294d71cbaefa250650c2c51999b,Jatschup,"[{'network': 'tcp', 'addr': 'attfaisu6ovxgwiqr5sn7nm4c34pugq5crz5d5hma6jyzbr4c4gi2iid.onion:9735'}]",#68f442,5,0.13570586
172,0.0,0205ae77caa47cacf7a447dc7547bd17bbf866fbc029e7f4992fb3089110fce66c,,[],#000000,1,0.001
173,1665318113.0,0205b0887afc0ee64fcde2eabb84c1f43c75168c1cec778d00e12e6afc36972235,bitbayer_theNode,"[{'network': 'tcp', 'addr': 'vuehm3g4ysjtnczfwhz7zkyq46ottac25qti3puga6zg4lwxg53fxyqd.onion:9735'}]",#68f442,1,0.0002
174,1665483654.0,0205b08d6229e47219587cd1c024d84e3e7b88942c1ac8af89b9bdb8faf4e0ffc4,0205b08d6229e4721958,"[{'network': 'tcp', 'addr': 'occurmge2eslrmnbsdyad2xuxoaflahyfaaw2wv44p2bg3rl74wca3yd.onion:9735'}]",#3399ff,2,0.0154
175,1667459199.0,0205bb43fd083ef8d8b9b4a4c96d8cb1256e5a5249de711c36c32f79788a01b00c,FunnyName,"[{'network': 'tcp', 'addr': '6jxffyif3rj4a3tvumqzkvxeuijlurf4xraxsghzpsq3q7pglcm2loyd.onion:9735'}]",#140696,2,0.011
176,0.0,0205cde0d3ee57d7b580eaf7262940c55ac0c02a0802149777304d1d1858154e9b,,[],#000000,4,0.00135
177,1667415223.0,0205d359cfd8dad7e3dc10a21215457da54a9cc47ee01aa83dd2284fcdaada83e3,PaleoBit (Fuck the IMF),"[{'network': 'tcp', 'addr': 'bepz5q7y2k6fpbfygcxh436hvi2kadizi275jlhp3h5du7veieplzbqd.onion:9735'}]",#6a8154,27,0.36030573
178,1648378429.0,0205d9b3537e4c212c59a52e1a7fe7080b521f6f88b3fb34dd57e5a54a80a8dcdb,Calculus,"[{'network': 'tcp', 'addr': 'e2mca4o4tea7avbey6h47fhewlukbz2crknde4lalgnxugn4bknupvqd.onion:9735'}]",#0205d9,56,4.94242248
179,1652033031.0,0205e3ded4b9df6524ac2a6e8c928cfe001bdd05d6ee7dc581d36ad51affdf088f,KaisLND,"[{'network': 'tcp', 'addr': 'i3jo5gh5ywsdoafzpywnchukmsirefar7i7363edp4hwvzbp3kygrpad.onion:9735'}]",#68f442,1,0.0002
180,1665308960.0,0205eaf2e61f26dfbd91c26473e3746968fd0e42aaff6232e16e53b822ffbd2f1e,the Art Banc,"[{'network': 'tcp', 'addr': 'grwp2gjfb7guh4vjngpcjb3whde7lkjrfqmg3m3l5i6wpu3scps54iid.onion:9735'}]",#d1d1d1,8,0.03757337
181,1667415282.0,0205f412822832116a7dc11cbe2704f1ce7704cf1c2c1963f925589f98b8774dac,Eliot,"[{'network': 'tcp', 'addr': '178.209.197.59:9735'}, {'network': 'tcp', 'addr': 'n25z3vs7wq6tehy245lk7drzseefblxz4bfiucs2ayfjsvq6xdohtkid.onion:9735'}]",#ffdc00,18,0.48788377
182,1663457158.0,0205f49390cd94142832e215b9eb9608b690de7b42db0db9c956213a3870641e33,Rayo-y-Libertad,"[{'network': 'tcp', 'addr': 'rh7jpoqxbrgbcxmoma6jla7tamfoitylucehmmd2ig3u7nxzajkm5iyd.onion:9735'}]",#48ad90,10,0.3886235
183,1554129310.0,0205fcfa041fdab19d46f5a1dd071ff67c096e86c2db4c5539d623016aaccc315c,RIGBY,"[{'network': 'tcp', 'addr': '2.98.161.209:9735'}]",#3399ff,4,0.0329
184,0.0,020600299b8f383a61781d19f917f355fc712e1e0e58dd4d3e3e1dd4b5ebb38f7a,,[],#000000,4,0.00631234
185,1667445635.0,020605d79106b5a27a94436c57f56c4d04015c902aac9739f71d5ed9b18e24d3d1,WindwardMark⛵️,"[{'network': 'tcp', 'addr': 'qmhws22ear4jfl7fiohgxvf2msmvc37mi4fiylpdbggxfqqmcyi3qaid.onion:9735'}]",#85e5e5,56,3.38527128
186,1667461004.0,0206062ca6ac64f0e9b93afda437ef8e3bac754ffc7ce17e49d10c049b100569fd,0206062ca6ac64f0e9b9,"[{'network': 'tcp', 'addr': '3navsqiib3xw7pnbj27e4fwujzeuq3jllwzwykklyox6qqhsqtrknfyd.onion:9735'}]",#3399ff,11,0.14428414
187,1667380785.0,020611a537da761018cf01afefcdc9cb6aefd68d1e85ea269ac1666e4b6371275c,020611a537da761018cf,"[{'network': 'tcp', 'addr': 'o7sos2y3tvigpofurfhemhtbcrk2fobltovniud3x62mgvk2thqn4yqd.onion:9735'}]",#3399ff,1,0.005
188,1561153573.0,02062565958730df9f3e88ae46f8c772b0d13581a3309f9f3ab7e1e5e309bb2b87,STREAMLINE,"[{'network': 'tcp', 'addr': '178.250.146.21:9735'}]",#0000ff,1,2e-05
189,1667447465.0,0206287723286225cf5f4876191ee5b40e65b59dcecd3b06dbc1fab496b107cf44,amorfati,"[{'network': 'tcp', 'addr': 'llxnn53kfztfimj6tk4bqsmbfwvrjnqtnijwrt2f5hf3cbltl7noyfyd.onion:9735'}]",#087209,1,0.001
190,1667414786.0,02062a64c5d381c77f8ef679133e6207b995d33914c97c072f854eda8ef4e6ea78,FCKMONSYS,"[{'network': 'tcp', 'addr': 'i3bbnqwb2wds6exvfizomfxatcxm65d7jdt2wbfl62ezd6zb5tj6yaqd.onion:9735'}]",#68f442,4,0.035
191,1663316913.0,02063046011a2c22f9b7964010499fa1c5b4ac7e2d4add2e0965fdde60fb235374,easter_island [LND],"[{'network': 'tcp', 'addr': '2fhvofjcvndyisrwz2wzgiyb3bbcaz6jjhdgdebhvmkahqk2ell5khqd.onion:9735'}]",#0000ff,2,0.0075
192,0.0,02063c72d0143d753c5ca7c5363067950602d394c99e837399c34febbd3870cc0e,,[],#000000,1,0.00082621
193,1665434509.0,02063e9cd1e6c8bc20b4391785e13fdcfc81b786649995f85ece3324216d9c42fc,BTCRich,"[{'network': 'tcp', 'addr': 'l2hnitsn6fszvwphwfylfyh2chvvslei3gjfw6cgp6suyyuwsh4ktiyd.onion:9735'}]",#3399ff,6,0.033
194,1667402270.0,02063fec62479bdf7d43f046056303e48f5029108111ade42aef41c622a6245d52,kittyboy,"[{'network': 'tcp', 'addr': '46xw4pdqzw344yn4qk3sjmf6pak2uujtb2gbz3qpgwfia2txg6ohebyd.onion:9735'}]",#68f442,19,0.205
195,1665373569.0,020645c84033b3d4fc8a9c8ed2eb81c6e853ccfebcb133c2964012e2a426918d1b,Lightning Jax 60R,"[{'network': 'tcp', 'addr': 'ihcp32bapa5a5l4p2qiewprr4lebqc5qkd3ob37oxssh46nalrgavqyd.onion:9735'}]",#008693,3,0.04
196,1667293949.0,02064e174c22a62dcc29cae1122e9926e3214eb4448da7f736c95b01f1bac0f001,02064e174c22a62dcc29,"[{'network': 'tcp', 'addr': 'b2rfirud6olv7r3agcf2ahhzdjqz4rinshhqtuitagij6fwogb2fzuad.onion:9735'}]",#3399ff,1,0.00288662
197,1616457808.0,0206639d4edd8658289f4b341ae5d2f1b4bc6b5abded1fe47df7e0bff4f65f77b5,nodl-503c8bda99bdf947ba7b65eb,"[{'network': 'tcp', 'addr': '194.187.224.132:4063'}]",#000000,1,0.001
198,1667402670.0,0206722d0f786ae2bf4779675b5b7d91ae334fc59992f98528f30a83b91e3c8b8f,Madhyamaka,"[{'network': 'tcp', 'addr': '220.133.39.61:9735'}, {'network': 'tcp', 'addr': 'dzlhap3h4pgz25tzhbjw5jkvbbxqlw7smhq4vpwobdvylefurbwma7yd.onion:9735'}]",#45b8ac,6,0.10796528
199,1665590488.0,020675f1b6a63a748f8f674400e94472307d0204352238b17375777e6b89aef047,decap,"[{'network': 'tcp', 'addr': '172.81.181.42:9735'}, {'network': 'tcp', 'addr': 'fwav4kmn6bbpi76juvulhlj3knuvtgbzl245ii7csafxvcxgac63z4yd.onion:9735'}]",#3399ff,1,0.0002
200,1583545170.0,02067a5b7c24bd95dd41c85fd07c604b87924185d973f29c33937e7ef822b10fb3,OpenLN1.A,"[{'network': 'tcp', 'addr': '60.246.132.205:9735'}]",#3399ff,3,0.02109363
201,1665340282.0,020689067df9f2542368a708a94e6f65b9c6055c4a615173e5a10e5193d780d11e,GMadman,"[{'network': 'tcp', 'addr': 'njukbidw6wfsiegl7j5mpp3df43htvjzrb35gvs75huw2oepew373kyd.onion:9735'}]",#68f442,4,0.01705
202,1559823319.0,02068bdced33742b89b373bc95ddbfda9db45abb204b7f3728771754f50ec108f0,Alden,[],#00aa00,1,0.00025
203,1665800165.0,02068e86daa2b7c61b954a40651f1c5ee454e47165e81e1f6ceb2aa3c181f2c6f5,Northern1,"[{'network': 'tcp', 'addr': 'camovl3nxi24p5x2gxfgadhbo2f5tscm34mqammvmsczqxxx6fguglad.onion:9735'}]",#3399ff,5,0.02025
204,1654601070.0,02069f944d9d863e15c0f9d3933cacc49400a1346e83de9f5d1396228d06872e28,pussy_galore,"[{'network': 'tcp', 'addr': 'e2gglrllp7g4l5d35ryhtbrv5k6m4rk62uehka3h567sx3orqq67ydad.onion:9735'}]",#3399ff,2,0.00749241
205,1667412681.0,0206b729c5f8ba518bd472b5bb5e8871e0003a9567861f830bdefc5f96c813fa9b,[HUB]ODROID_H2-LINUX-LND,"[{'network': 'tcp', 'addr': '71.61.250.135:9735'}]",#e69138,12,0.3055
206,0.0,0206b7773c9b0567eb1b20bb6e9b0ad823501385e0672c8b8a6686cf95b499c207,,[],#000000,1,0.01
207,1667228563.0,0206ba1bccc9241fda43879095f54f276b41373ca236735c5357d55e385a8062e5,davidcoen.it_TEST 0 routing fee,"[{'network': 'tcp', 'addr': 'yuhggqi6j23rf6p7l2z5ohhln3ke2l6fiy4ibdk7t6iic27pnsxsvayd.onion:9735'}]",#68f442,6,0.062
208,0.0,0206c7b60457550f512d80ecdd9fb6eb798ce7e91bf6ec08ad9c53d72e94ef620d,,[],#000000,1,1.05e-05
209,1665719147.0,0206cbcbb6d42a350f306947eeeb8fc4f25af57d8d173332b57e1a3fb743b74436,0206cbcbb6d42a350f30,"[{'network': 'tcp', 'addr': 'c7y5ktlg4gdrec73zk7lean643cccowieuel7ypb3d4dobjbvdglmcid.onion:9735'}]",#3399ff,2,0.005
210,0.0,0206d8c96281028c4b9b9ca1a77369d67a524c611a0a14aaf8d725aab98274fd8e,,[],#000000,1,0.00057
211,1635342435.0,0206dc51d32bf88b7b3a5823718e1a2c95f14d13800ab4a66decf8658a560321b1,0206dc51d32bf88b7b3a,[],#3399ff,1,0.005
212,1634585073.0,0206dfb16f3afee9c22a93bfa5d8f907f2340be5f36d51da0fd6f4d60dd8e027c0,0206dfb16f3afee9c22a,"[{'network': 'tcp', 'addr': 'staqvgmzlvyb3sxi3om2lljgutg53q2zm7kay5z3mmszil7jxleh6sid.onion:9735'}]",#3399ff,2,0.008
213,1592833248.0,0206e0777f02393bb60e09f1bfeb9b95024ba661c8415e98a1ab87c86afe960d8c,testtest,"[{'network': 'tcp', 'addr': '31.151.114.113:9735'}]",#68f442,2,0.018
